排名,代號,名稱,市場,股價日期,當日走勢,成交,漲跌價,漲跌幅,成交張數,面值(元),股本(億),市值(億),成立年數,上市年數,產業別,董事長,總經理
1385,1456,怡華,市,07/06,    ,10.85,-0.05,-0.46%,13,10,9.37,10.2,48.9,23.6,紡織纖維,黃士豪,黃士豪
1386,9902,台火,市,07/06,    ,10.3,-0.5,-4.63%,1213,10,9.8,10.1,67.5,53,其他業,李泰祺,吳復興
1387,5704,老爺知,櫃,07/06,    ,25.95,0.3,+1.17%,1,10,3.89,10.1,24.6,17.5,觀光事業,林清波,劉祖寧
1388,5276,達輝-KY,櫃,07/06,    ,25.5,0.25,+0.99%,33,10,3.95,10.1,5.6,3.1,其他業,徐鴻鈞,徐鉦鑑
1389,3206,志豐,櫃,07/06,    ,22.35,0,0%,24,10,4.49,10,38,10.4,電子零組件業,張演堂,張演堂
1390,2025,千興,市,07/06,    ,3.1,-0.04,-1.27%,337,10,32.3,10,45.2,21.4,鋼鐵工業,葉碩堂,葉碩堂
1391,3567,逸昌,櫃,07/06,    ,28,0.4,+1.45%,156,10,3.56,9.96,16.8,6.6,半導體業,郭嘯華,吳建忠
1392,8421,旭源,櫃,07/06,    ,18.6,0.25,+1.36%,30,10,5.35,9.95,12.7,4.6,其他業,黃南源,黃南源
1393,1324,地球,市,07/06,    ,13.2,-0.05,-0.38%,3,10,7.51,9.92,52.6,16.8,塑膠工業,張德照,黃林慶
1394,5464,霖宏,櫃,07/06,    ,13.9,0.15,+1.09%,18,10,7.11,9.88,22,16.7,電子零組件業,張枋霖,張枋霖
1395,6233,旺玖,櫃,07/06,    ,11.6,0.4,+3.57%,1117,10,8.46,9.81,19.6,14.4,半導體業,張景棠,張景棠
1396,6275,元山,櫃,07/06,    ,17.35,0.05,+0.29%,117,10,5.65,9.8,30.3,12.5,其他電子業,陳建榮,陳建榮
1397,8201,無敵,市,07/06,    ,15.7,0.4,+2.61%,3421,10,6.24,9.79,28.4,9.7,其他電子業,楊人捷,李圍正
1398,8420,明揚,櫃,07/06,    ,19.2,0,0%,1,10,5.1,9.79,10.9,2.7,其他業,鄭錫潛,蔡忠城
1399,3553,力積,櫃,07/06,    ,14.35,0.05,+0.35%,20,10,6.8,9.75,14.5,8.7,半導體業,蔡國智,陳冠州
1400,3652,精聯,櫃,07/06,    ,20.55,0.2,+0.98%,3,10,4.71,9.67,9.5,7.9,電腦及週邊設備業,葉國筌,陳榮輝
1401,6221,晉泰,櫃,07/06,    ,24.35,0,0%,84,10,3.97,9.66,23,14.5,資訊服務業,林澤鈿,林澤鈿
1402,8940,新天地,市,07/06,    ,14.3,-0.1,-0.69%,12,10,6.75,9.65,24,8.1,觀光事業,王玉雲,歐敏雄
1403,3171,新洲,櫃,07/06,    ,16.3,0,0%,14,10,5.92,9.65,26.6,12.8,貿易百貨業,江文容,江文容
1404,3672,康聯訊,櫃,07/06,    ,30.95,0.1,+0.32%,344,10,3.12,9.65,18.8,2.2,通信網路業,陳友信,陳友信
1405,9962,有益,櫃,07/06,    ,10.65,0,0%,73,10,9.02,9.61,21.4,11,鋼鐵工業,劉憲同,劉憲榮
1406,8085,福華,櫃,07/06,    ,6.1,-0.08,-1.29%,282,10,15.7,9.59,46.8,13.3,其他電子業,林蔚山,許孟祺
1407,1526,日馳,市,07/06,    ,19.05,-0.05,-0.26%,101,10,5,9.52,45.1,17.3,電機機械,徐義雄,徐義雄
1408,8071,能率豐,櫃,07/06,    ,18.3,-0.3,-1.61%,4375,10,5.19,9.49,24,13.5,電子零組件業,胡湘麒,胡湘麒
1409,3432,台端,市,07/06,    ,14.25,-1,-6.56%,1005,10,6.66,9.49,29.1,6.5,電子零組件業,林樂堯,林樂賢
1410,6514,芮特-KY,櫃,07/06,    ,44.3,1.4,+3.26%,121,10,2.14,9.46,2.9,1.6,通信網路業,陳淑敏,吳東義
1411,2736,高野,櫃,07/06,    ,19.3,0.25,+1.31%,14,10,4.9,9.46,9,1.5,觀光事業,劉清郎,楊書昌
1412,8477,創業家,櫃,07/06,    ,48.15,0.65,+1.37%,12,10,1.96,9.45,5.2,0.7,資訊服務業,郭書齊,郭家齊
1413,4173,久裕,櫃,07/06,    ,21.15,-0.6,-2.76%,443,10,4.46,9.43,37.1,3.7,生技醫療業,傅輝東,李曙晞(代理)
1414,3570,大塚,櫃,07/06,    ,55.1,-0.9,-1.61%,77,10,1.71,9.42,19.9,8.7,資訊服務業,鶴見裕信,郭一龍
1415,2302,麗正,市,07/06,    ,5.66,-0.04,-0.7%,48,10,16.6,9.41,41.5,32.5,半導體業,林文騰,林文騰
1416,8930,青鋼,櫃,07/06,    ,13.95,-0.05,-0.36%,40,10,6.74,9.41,34.9,16.6,鋼鐵工業,陳清安,陳元籐
1417,5460,同協,櫃,07/06,    ,13.05,-0.05,-0.38%,94,10,7.2,9.4,44.6,16.8,電子零組件業,劉定泮,劉定泮
1418,5529,志嘉,櫃,07/06,    ,9,0.01,+0.11%,107,10,10.4,9.38,46.7,21.5,建材營造業,葉哲宏,張耀仁
1419,1213,大飲,市,07/06,    ,16.5,-0.05,-0.3%,105,10,5.66,9.34,52,36.2,食品工業,江國貴,孫幼英
1420,6236,康呈,櫃,07/06,    ,29.3,0.3,+1.03%,5,10,3.17,9.27,19.8,14.3,其他業,吳俊毅,吳俊毅
1421,6109,亞元,櫃,07/06,    ,12.75,0.15,+1.19%,61,10,7.27,9.27,27.3,15.9,通信網路業,嚴維群,嚴維群
1422,5102,富強,櫃,07/06,    ,14.4,0.05,+0.35%,60,10,6.41,9.23,51.7,16.7,橡膠工業,蔡文順,蔡文順
1423,4950,牧東,櫃,07/06,    ,19.25,0,0%,8,10,4.79,9.22,8.7,5.2,其他業,余人勇,張國威
1424,6532,瑞耘,櫃,07/06,    ,29.15,2.65,+10%,1541,10,3.16,9.22,19.3,0.8,半導體業,呂學恒,呂學恒
1425,5321,友銓,櫃,07/06,    ,32,-1.45,-4.33%,19,10,2.88,9.22,34,20.5,電子零組件業,呂永美,宋家庭
1426,6240,松崗,櫃,07/06,    ,39.85,0,0%,0,10,2.31,9.2,20.2,14.1,資訊服務業,曹來春,呂志成
1427,1805,寶徠,市,07/06,    ,11.45,0,0%,134,10,8.03,9.19,39,27.7,建材營造業,李左軍,蔡宏建
1428,3646,艾恩特,櫃,07/06,    ,23.75,0.1,+0.42%,66,10,3.86,9.17,18.3,5.3,電子零組件業,陳明仁,陳明仁
1429,8277,商丞,櫃,07/06,    ,10,0.03,+0.3%,481,10,9.16,9.16,23.1,12.5,半導體業,程慶中,程慶中
1430,3684,榮昌,櫃,07/06,    ,37.05,0.45,+1.23%,257,10,2.46,9.12,22.1,3.3,通信網路業,陳家榮,洪健文
1431,4542,科嶠,櫃,07/06,    ,32.15,-0.8,-2.43%,4,10,2.83,9.09,17.1,2.9,電子零組件業,鄧全凱,吳明致
1432,3312,弘憶股,市,07/06,    ,7.07,-0.02,-0.28%,636,10,12.9,9.09,21.8,6.5,電子通路業,葉佳紋,劉彥輝
1433,5381,合正,櫃,07/06,    ,4.84,0.44,+10%,1829,10,18.7,9.05,25.8,18.3,電子零組件業,馬淑貞,葉日宏
1434,1591,駿吉-KY,櫃,07/06,    ,30,-0.3,-0.99%,3,10,3.01,9.04,7.6,5.3,電機機械,江文洲,江文洲
1435,4712,南璋,櫃,07/06,    ,14.85,0.55,+3.85%,141,10,6.05,8.99,43.3,18.3,食品工業,李宏文,李宏文
1436,6171,亞銳士,櫃,07/06,    ,11.9,0.05,+0.42%,26,10,7.54,8.97,21.9,15.2,建材營造業,賴源釗,賴源釗
1437,6594,展匯科,櫃,07/06,    ,45.8,2.95,+6.88%,470,10,1.93,8.84,1.9,0.2,半導體業,張琦棟,楊政威
1438,9928,中視,市,07/06,    ,5.86,-0.05,-0.85%,167,10,15.1,8.83,48.7,17.9,其他業,吳根成,胡雪珠
1439,2424,隴華,市,07/06,    ,29.35,0,0%,1,10,3,8.81,44.4,16.8,電腦及週邊設備業,王光祥,王雅萱
1440,5353,台林,櫃,07/06,    ,10.7,-0.05,-0.47%,15,10,8.18,8.76,37.2,19.1,通信網路業,陳哲宏,陳俊廷
1441,6170,統振,櫃,07/06,    ,9.74,0.36,+3.84%,746,10,8.97,8.73,39.9,15.2,通信網路業,陳敦仁,何明哲
1442,3285,微端,櫃,07/06,    ,19.8,-0.25,-1.25%,21,10,4.41,8.73,21.9,5,其他電子業,吳華盛,魯景岱
1443,8937,合騏,櫃,07/06,    ,11.95,0,0%,17,10,7.25,8.66,41.7,14.7,其他業,陳慶漳,陳昱妤
1444,5212,凌網,櫃,07/06,    ,25,0.1,+0.4%,21,10,3.46,8.66,19,14.3,資訊服務業,賴洋助,賴洋助
1445,8147,正淩,櫃,07/06,    ,34.75,0,0%,3,10,2.49,8.65,30.7,4.2,電子零組件業,徐季麟,陳言成
1446,3011,今皓,市,07/06,    ,7.66,-0.06,-0.78%,143,10,11.3,8.63,34.5,15,電子零組件業,林文煌,吳家鑫
1447,3383,新世紀,市,07/06,    ,2.73,0.2,+7.91%,354,10,31.5,8.61,15.5,9.6,光電業,鍾寬仁,陳政權
1448,8176,智捷,櫃,07/06,    ,11.75,0.1,+0.86%,119,10,7.25,8.52,22.3,4,通信網路業,凡恩科技有限公司,謝金生
1449,6270,倍微,櫃,07/06,    ,11.8,0.05,+0.43%,165,10,7.21,8.51,24.7,13.8,電子通路業,傅江松,傅江松
1450,6264,富裔,櫃,07/06,    ,7.3,0.05,+0.69%,31,10,11.6,8.49,20,13.4,建材營造業,祝文定,劉建文
1451,3162,精確,櫃,07/06,    ,14.95,1.35,+9.93%,658,10,5.65,8.45,25.6,11.8,電機機械,徐永誠,無
1452,2916,滿心,櫃,07/06,    ,15.4,-0.1,-0.65%,3,10,5.46,8.41,33.1,12.3,貿易百貨業,李俊良,詹新長
1453,2024,志聯,市,07/06,    ,8.56,0,0%,91,10,9.75,8.35,43.8,21.5,鋼鐵工業,劉春興,劉春興
1454,8472,夠麻吉,櫃,07/06,    ,40.85,0.3,+0.74%,21,10,2.03,8.3,7,1.5,資訊服務業,吳怡霖,吳怡霖
1455,6457,紘康,櫃,07/06,    ,28.8,-0.2,-0.69%,12,10,2.88,8.29,10,2.1,半導體業,趙伯寅,趙伯寅
1456,5281,大峽谷-KY,櫃,07/06,    ,22.15,0.35,+1.61%,112,10,3.7,8.2,5.1,1.3,光電業,張家瑞,張家瑞
1457,3489,森寶,櫃,07/06,    ,9.82,0.02,+0.2%,27,10,8.31,8.16,26.1,9.8,建材營造業,簡元城,簡正德
1458,3499,環天科,櫃,07/06,    ,14.7,-0.05,-0.34%,101,10,5.5,8.08,17.2,10.7,通信網路業,陳賢哲,鄭賢隆
1459,4121,優盛,櫃,07/06,    ,11,-0.05,-0.45%,81,10,7.33,8.06,28.7,14,生技醫療業,劉志平,劉志平
1460,6265,方土昶,櫃,07/06,    ,6.81,-0.11,-1.59%,34,10,11.8,8.05,19.5,13.7,電子通路業,張政文,張政文
1461,8289,泰藝,櫃,07/06,    ,10.45,0.05,+0.48%,17,10,7.69,8.04,17.3,9.2,電子零組件業,宋勝泰,宋勝泰
1462,1742,台蠟,櫃,07/06,    ,11.1,-0.15,-1.33%,93,10,7.22,8.02,29.9,13.1,化學工業,林哲印,林哲印
1463,1418,東華,市,07/06,    ,6.07,0,0%,0,10,13.2,8.01,47.3,40.4,紡織纖維,林河輝,林壯儒
1464,2482,連宇,市,07/06,    ,12.9,-0.1,-0.77%,91,10,6.21,8.01,33.8,15.8,其他電子業,羅鋇,羅鋇(暫代)
1465,3230,錦明,櫃,07/06,    ,7.43,-0.06,-0.8%,279,10,10.8,8.01,30.2,10.8,光電業,蔡進財,蔡進財
1466,1443,立益,市,07/06,    ,5.9,0.17,+2.97%,63,10,13.5,7.99,44.6,27.2,紡織纖維,蘇東榮,蘇東榮
1467,2438,翔耀,市,07/06,    ,8.37,-0.03,-0.36%,19,10,9.52,7.97,35.5,16.8,光電業,陳仕坤,賴興輝
1468,5488,松普,櫃,07/06,    ,8.69,-0.02,-0.23%,264,10,9.16,7.96,34.1,16.3,電子零組件業,駱國呈,駱秀勇
1469,4429,聚紡,櫃,07/06,    ,23.1,0,0%,1,10,3.44,7.93,18.5,6.8,紡織纖維,蔡秋雄,田鳳英
1470,3373,熱映,櫃,07/06,    ,18.3,0.05,+0.27%,72,10,4.33,7.92,17,9.6,其他電子業,黃洲杰,黃幼謙
1471,6226,光鼎,市,07/06,    ,8.4,-0.09,-1.06%,937,10,9.38,7.88,29.8,8.7,光電業,馬景鵬,馬景鵬
1472,2468,華經,市,07/06,    ,11.25,0.1,+0.9%,22,10,7,7.87,40.2,15.8,資訊服務業,魏幸雄,唐宇華
1473,4433,興采,櫃,07/06,    ,24.85,0.05,+0.2%,23,10,3.15,7.84,28.3,2.7,紡織纖維,陳國欽,黃松筠
1474,2471,資通,市,07/06,    ,16.4,0,0%,61,10,4.73,7.75,36.6,15.8,資訊服務業,余宏揚,林聖懿
1475,1570,力肯,櫃,07/06,    ,14.85,0.05,+0.34%,48,10,5.15,7.65,33.5,12,電機機械,溫銘漢,溫銘漢
1476,8080,奧斯特,櫃,07/06,    ,11.9,0,0%,46,10,6.4,7.62,23.6,13.2,電子零組件業,許世弘,許世弘
1477,2033,佳大,市,07/06,    ,9.37,-0.01,-0.11%,44,10,8.07,7.56,44.2,16.8,鋼鐵工業,吳大和,陳正平
1478,4550,長佳,櫃,07/06,    ,22,-0.1,-0.45%,51,10,3.43,7.55,24.1,2.3,電機機械,王人達,黃添春
1479,3308,聯德,市,07/06,    ,7.54,-0.04,-0.53%,42,10,9.99,7.54,29.4,9.3,電子零組件業,陳銘智,章中行
1480,6204,艾華,櫃,07/06,    ,20.8,-0.1,-0.48%,3,10,3.61,7.51,47.4,14.6,電子零組件業,黃子軒,黃子軒
1481,5701,劍湖山,櫃,07/06,    ,2.95,0.02,+0.68%,164,10,25.4,7.49,30.9,19.3,觀光事業,陳志鴻,尤義賢
1482,6122,擎邦,櫃,07/06,    ,10.85,0,0%,146,10,6.87,7.46,34.9,17,電機機械,洪振攀,張明燦
1483,6174,安碁,櫃,07/06,    ,14.9,0,0%,2,10,5,7.45,26.6,15.2,電子零組件業,林逸倫,李靜怡
1484,2937,集雅社,櫃,07/06,    ,22.65,-0.25,-1.09%,52,10,3.29,7.44,22.7,0.1,貿易百貨業,盧乾三,盧乾三
1485,3444,利機,櫃,07/06,    ,19,0,0%,86,10,3.91,7.43,24.2,8.8,電子通路業,張坤祥,張宏基
1486,1781,合世,櫃,07/06,    ,15.65,-0.2,-1.26%,31,10,4.74,7.42,20.6,12.5,生技醫療業,楊國和,楊國和
1487,4554,橙的,櫃,07/06,    ,34.8,0,0%,1,10,2.13,7.42,12.5,0.9,其他電子業,許欽堯,許欽堯
1488,4102,永日,櫃,07/06,    ,17.5,0,0%,33,10,4.24,7.42,39.1,16.3,生技醫療業,李其澧,林青煌
1489,5455,訊利電,櫃,07/06,    ,11.3,1,+9.71%,1,10,6.55,7.4,26,16.7,半導體業,利來德投資股份有限公司代表人周樑鐘,周樑鐘
1490,4171,瑞基,櫃,07/06,    ,21.4,-0.5,-2.28%,16,10,3.43,7.35,12.6,2.9,生技醫療業,劉正忠,張曉芬
1491,3511,矽瑪,櫃,07/06,    ,18.8,0,0%,27,10,3.9,7.33,13.6,8.4,電子零組件業,游素冠,游素冠
1492,3354,律勝,櫃,07/06,    ,10.45,0,0%,0,10,7.01,7.33,20.6,11.6,電子零組件業,黃堂傑,莊朝欽
1493,1453,大將,市,07/06,    ,8.16,-0.07,-0.85%,49,10,8.97,7.32,39.2,24.2,紡織纖維,葉義雄,葉義雄
1494,1435,中福,市,07/06,    ,5.23,-0.04,-0.76%,57,10,14,7.31,46.5,29.5,其他業,黃立中,黃立中
1495,3232,昱捷,櫃,07/06,    ,22.95,-0.05,-0.22%,36,10,3.16,7.24,29.6,12.7,電子通路業,蔡棟國,陳多明
1496,3557,嘉威,市,07/06,    ,5.05,0,0%,56,10,14.3,7.23,12.2,9.4,光電業,陳明上,陳碩璨
1497,3562,頂晶科,櫃,07/06,    ,12.4,0.8,+6.9%,197,10,5.81,7.2,10.9,9.1,光電業,傅佩文,李宇軒
1498,6144,得利影,櫃,07/06,    ,9.75,0,0%,0,10,7.31,7.13,22,15.5,其他電子業,吳昭弘,楊愛麗
1499,6404,通訊-KY,櫃,07/06,    ,18.8,-0.65,-3.34%,1008,10,3.79,7.13,6,3,資訊服務業,林維鈞,張上勇
1500,3089,遠昇,櫃,07/06,    ,7.5,0.35,+4.9%,134,10,9.39,7.04,24.5,13.7,電子零組件業,林俊國,劉建宏
1501,4754,國碳科,櫃,07/06,    ,45,0.4,+0.9%,24,10,1.56,7.04,19.2,0.8,化學工業,張超,黃俊傑
1502,6512,啟發電,櫃,07/06,    ,28,0,0%,22,10,2.5,7,11.3,1.3,其他電子業,張鈺欽,張鈺欽
1503,8455,大拓-KY,櫃,07/06,    ,27.5,1.2,+4.56%,46,10,2.52,6.94,3.5,1.5,其他電子業,佐佐木Beji,奧山一寸法師
1504,2465,麗臺,市,07/06,    ,6.47,-0.03,-0.46%,32,10,10.7,6.93,30.7,15.8,電腦及週邊設備業,盧崑山,盧崑山
1505,5011,久陽,櫃,07/06,    ,16.8,0,0%,50,10,4.11,6.91,32.6,18.2,鋼鐵工業,孫正強,邱茂勳
1506,3516,亞帝歐,櫃,07/06,    ,10,0,0%,24,10,6.91,6.91,25.6,9.6,光電業,廖書尉,廖書尉
1507,6482,弘煜科,櫃,07/06,    ,49,-0.9,-1.8%,31,10,1.41,6.9,7.7,1.1,文化創意業,洪而立,洪而立
1508,4402,福大,櫃,07/06,    ,15,0.8,+5.63%,988,10,4.6,6.9,47.3,20,紡織纖維,楊燈霖,楊浩維
1509,8921,沈氏,櫃,07/06,    ,14.7,0,0%,5,10,4.66,6.85,39.6,17.3,其他業,陳正剛,陳正剛
1510,1538,正峰新,市,07/06,    ,8.23,0,0%,178,10,8.31,6.84,41.2,14.9,電機機械,鍾榮昌,吳建輝
1511,2434,統懋,市,07/06,    ,6.15,0,0%,32,10,11.1,6.81,30.3,16.8,半導體業,唐明亮,唐永渝
1512,3066,李洲,櫃,07/06,    ,8.19,-0.1,-1.21%,35,10,8.31,6.8,43.1,12.6,光電業,李明順,李明順
1513,6248,沛波,櫃,07/06,    ,22.15,0.05,+0.23%,5,10,3.07,6.79,33.1,13.8,鋼鐵工業,蔡玉葉,葉俊良
1514,3322,建舜電,櫃,07/06,    ,7.85,-0.02,-0.25%,25,10,8.64,6.78,40.3,8.1,電子零組件業,黃欽雄,黃欽基
1515,5484,慧友,市,07/06,    ,5.83,0.03,+0.52%,99,10,11.6,6.73,22,13.9,光電業,黃佳銘,黃佳銘
1516,1449,佳和,市,07/06,    ,5.6,-0.28,-4.76%,434,10,12,6.72,44.6,25.3,紡織纖維,翁茂鍾,翁茂鍾
1517,8401,白紗科,櫃,07/06,    ,11.15,-0.15,-1.33%,44,10,6.01,6.7,17.3,7.3,其他業,林衍束,陳俊傑
1518,5211,蒙恬,櫃,07/06,    ,20.85,0,0%,19,10,3.2,6.68,25.8,14.5,資訊服務業,蔡義泰,蔡義泰
1519,4513,福裕,櫃,07/06,    ,8.61,0,0%,13,10,7.69,6.62,39.2,19.3,電機機械,張寶銘,張寶銘
1520,5543,崇佑-KY,櫃,07/06,    ,24.05,0,0%,0,10,2.72,6.54,7.7,1.2,建材營造業,楊明洲,唐後騏
1521,8935,邦泰,櫃,07/06,    ,5.39,0,0%,76,10,12,6.48,34.5,15.3,其他業,亨利通投資股份有限公司代表人:沈茂根,沈茂根
1522,8034,榮群,櫃,07/06,    ,10.3,-0.2,-1.9%,176,10,6.29,6.48,25.2,13.2,通信網路業,王慶橖,王慶橖
1523,4160,創源,櫃,07/06,    ,26.55,-0.15,-0.56%,43,10,2.42,6.44,8.6,4.8,生技醫療業,張漢東,蔡政憲
1524,6118,建達,櫃,07/06,    ,7.05,-0.17,-2.35%,415,10,9.09,6.41,21.7,15.7,電子通路業,陳文琦,陳文康
1525,8040,九暘,櫃,07/06,    ,7.7,-0.05,-0.65%,59,10,8.27,6.37,20,10.2,半導體業,羅瑞祥,蕭捷勝
1526,2061,風青,櫃,07/06,    ,10.2,0,0%,22,10,6.21,6.33,22.8,6.6,電器電纜,陳福得,陳福得
1527,3122,笙泉,櫃,07/06,    ,15.75,-0.2,-1.25%,32,10,3.93,6.19,18,2.4,半導體業,溫國良,丘善文
1528,3642,駿熠電,櫃,07/06,    ,20.3,0,0%,73,10,3.04,6.16,27.8,5.8,其他電子業,紀政孝,李賢文
1529,6247,淇譽電,櫃,07/06,    ,10.2,0,0%,6,10,6.03,6.15,34.6,14,其他電子業,許黃月華,許文銓
1530,5344,立衛,櫃,07/06,    ,7.74,0,0%,20,10,7.94,6.15,29.3,19.3,半導體業,沈炳輝,許文景
1531,3564,其陽,櫃,07/06,    ,29.8,0.1,+0.34%,14,10,2.05,6.1,16.7,3.6,通信網路業,范希光,林章安
1532,4127,天良,櫃,07/06,    ,13.3,0,0%,144,10,4.58,6.09,46.2,11.9,生技醫療業,紀元章,紀敏忠
1533,3114,好德,櫃,07/06,    ,11.95,0,0%,114,10,5,5.98,38.8,13.3,電子零組件業,陳國鴻,陳國鴻
1534,3252,海灣,櫃,07/06,    ,21.2,-0.05,-0.24%,28,10,2.81,5.96,23,12.8,其他業,劉至誠,劉至誠
1535,3297,杭特,櫃,07/06,    ,16.1,0.1,+0.62%,4,10,3.69,5.95,28.6,12.1,光電業,鄭子釗,李新榮
1536,6103,合邦,櫃,07/06,    ,10.3,0,0%,0,10,5.71,5.88,21.5,16.2,半導體業,柯拔希,楊介一
1537,6289,華上,市,07/06,    ,2.15,0.05,+2.38%,115,10,26.9,5.79,18.8,13.9,光電業,李森田,汪培值
1538,3086,華義,櫃,07/06,    ,18.5,-0.6,-3.14%,52,10,3.12,5.77,23.9,13.3,文化創意業,張協建,張協建
1539,5487,通泰,櫃,07/06,    ,25.85,0.25,+0.98%,174,10,2.21,5.72,30.7,16.4,半導體業,陳永修,陳永修
1540,4183,福永生技,櫃,07/06,    ,24,0.2,+0.84%,33,10,2.38,5.71,14.7,0.3,生技醫療業,郭鳳琳,卓振輝
1541,5291,邑昇,櫃,07/06,    ,16.9,-0.45,-2.59%,313,10,3.35,5.66,23.3,2.5,電子零組件業,簡榮坤,李上治
1542,8409,商之器,櫃,07/06,    ,20.15,0.75,+3.87%,126,10,2.8,5.64,29.5,3.6,生技醫療業,盤文龍,盤文龍
1543,5383,金利,櫃,07/06,    ,7.7,-0.05,-0.65%,36,10,7.14,5.5,48.2,18.2,其他電子業,盧國棟,潘佳祥
1544,2734,易飛網,櫃,07/06,    ,18,1.1,+6.51%,273,10,3.03,5.45,17.5,3.5,觀光事業,周育蔚,李克敬
1545,4154,康樂-KY,櫃,07/06,    ,27.8,-0.25,-0.89%,27,10,1.95,5.43,6.9,5.5,生技醫療業,陳言福,張嘉偉
1546,2718,晶悅,櫃,07/06,    ,23.95,0,0%,0,10,2.26,5.41,40.2,6.3,觀光事業,楊顯玲,張志誠(暫代)
1547,1732,毛寶,市,07/06,    ,12.5,0,0%,38,10,4.24,5.31,38.6,15.8,化學工業,吳瑞華,陳逸弘
1548,5432,達威,櫃,07/06,    ,25.6,0,0%,0,10,2.07,5.3,27.1,17.3,光電業,陳政隆,陳政隆
1549,6276,安鈦克,櫃,07/06,    ,15.55,0.25,+1.63%,483,10,3.37,5.25,38.7,13.7,電腦及週邊設備業,李益昌,王安左
1550,9949,琉園,櫃,07/06,    ,11.15,0.05,+0.45%,83,10,4.7,5.24,23.2,13.6,其他業,王永山,王永山
1551,3115,寶島極,櫃,07/06,    ,12,0,0%,9,10,4.37,5.24,24.9,12.2,電子零組件業,劉文禎,劉文禎
1552,3043,科風,市,07/06,    ,2.68,0.02,+0.75%,39,10,19.5,5.22,30.2,14.9,其他電子業,張峰豪,張峰豪
1553,8024,佑華,櫃,07/06,    ,11.35,0.1,+0.89%,24,10,4.6,5.22,24.9,10.8,半導體業,林振興,翁啟培
1554,2230,泰茂,櫃,07/06,    ,13.15,-0.05,-0.38%,21,10,3.96,5.21,26.4,4.2,電機機械,呂萬賢,呂萬傑
1555,6431,光麗-KY,市,07/06,    ,11.4,0.25,+2.24%,63,10,4.56,5.2,5,2.6,光電業,洪志峰,陳樹慧
1556,5386,青雲,櫃,07/06,    ,38.35,1.6,+4.35%,477,10,1.35,5.18,33,18.2,電腦及週邊設備業,柯聰源,呂仰鎧
1557,2491,吉祥全,市,07/06,    ,6.8,0.02,+0.29%,9,10,7.6,5.17,22.2,15.8,光電業,陳碧華,陳碧華
1558,8047,星雲,櫃,07/06,    ,12.45,-0.15,-1.19%,34,10,4.15,5.16,28.2,13.4,其他電子業,賴金森,石梁
1559,1438,裕豐,市,07/06,    ,5.02,0,0%,0.2,10,10.2,5.14,61.7,28.6,建材營造業,陳季函,陳季函
1560,5201,凱衛,櫃,07/06,    ,16.7,0.05,+0.3%,276,10,3.07,5.12,32.1,16.7,資訊服務業,曾正哲,曾正哲
1561,6113,亞矽,櫃,07/06,    ,9.96,-0.03,-0.3%,30,10,5,4.98,31.3,15.9,電子通路業,蔡伯宜,蔡伯宜
1562,3379,彬台,櫃,07/06,    ,13.1,-0.15,-1.13%,1577,10,3.8,4.98,36.2,5.7,電機機械,洪振攀,何信淳
1563,6246,臺龍,櫃,07/06,    ,22.8,0,0%,5,10,2.18,4.96,34.6,14.1,光電業,陳志龍,陳志龍
1564,6229,研通,櫃,07/06,    ,13.7,0,0%,454,10,3.61,4.94,25.3,14.5,半導體業,許劍郎,黃正華
1565,3046,建碁,市,07/06,    ,4.22,-0.02,-0.47%,24,10,11.6,4.92,20.5,14.9,電腦及週邊設備業,林福謙,蔡文鋒
1566,3268,海德威,櫃,07/06,    ,14.65,0.1,+0.69%,25,10,3.34,4.9,26.2,12.4,半導體業,黃 (方方土) 芳,游賜傑
1567,2429,銘旺科,市,07/06,    ,13.3,-0.05,-0.37%,0,10,3.68,4.89,38.6,16.8,電子零組件業,柯銘裕,柯銘裕
1568,1441,大東,市,07/06,    ,7.85,-0.02,-0.25%,162,10,6.21,4.88,59.3,27.7,紡織纖維,陳修忠,陳建州
1569,8923,時報,櫃,07/06,    ,16,0,0%,2,10,3.04,4.86,31.7,17.5,其他業,趙政岷,趙政岷
1570,4609,唐鋒,櫃,07/06,    ,10.1,0,0%,0,10,4.79,4.84,41,17.1,電器電纜,許文治,周文洪
1571,3128,昇銳,櫃,07/06,    ,11.45,0,0%,15,10,4.2,4.81,29.8,10.8,光電業,江添貴,江送貴
1572,3632,研勤,櫃,07/06,    ,15.6,-0.05,-0.32%,58,10,3.08,4.81,15.8,6.5,通信網路業,簡良益,簡良益
1573,3609,東林,櫃,07/06,    ,15.8,-0.45,-2.77%,8,10,3.03,4.79,15.2,6.5,電子零組件業,高明仁,林焙松
1574,4406,新昕纖,櫃,07/06,    ,9.2,-0.03,-0.33%,2,10,5.19,4.78,37.2,18.5,紡織纖維,莊育霖,莊晉嘉
1575,8171,天宇,櫃,07/06,    ,9.1,0.06,+0.66%,25,10,5.15,4.69,33.8,5.5,通信網路業,吳祖榆,吳祖璋
1576,5210,寶碩,櫃,07/06,    ,7.04,-0.05,-0.71%,117,10,6.57,4.63,28.6,15.2,資訊服務業,白介宇,劉國安
1577,3339,泰谷,櫃,07/06,    ,4.74,0.39,+8.97%,18,10,9.62,4.56,17.1,11,光電業,葉寅夫,葉寅夫
1578,2067,嘉鋼,櫃,07/06,    ,12.35,0.05,+0.41%,19,10,3.69,4.55,43.2,3.1,電機機械,曹光照,曹恆健
